num,pubName,stripped,address,pubID
234,"Dog & Duck, Stanstead Mountfitchet Town, Stansted Mountfitchet",dog & duck,"Dog & Duck, Lower Street, Stansted Mountfitchet, CM24 8LR",12288
235,"Kings Arms Hotel, Stanstead Mountfitchet Town, Stansted Mountfitchet",kings arms hotel,"Kings Arms Hotel, Station Road, Stansted Mountfitchet, CM24 8BE",12291
236,"The Rose & Crown, Stansted, Stansted Mountfitchet",rose & crown,"The Rose & Crown, 31  Bentfield Green, Stansted Mountfitchet, CM24 8HX",12292
237,"The Old Bell Hotel, Stanstead Mountfitchet Town, Stansted Mountfitchet",bell hotel,"The Old Bell Hotel, Pines Hill, Stansted Mountfitchet, CM24 8EY",12294
238,"The Cock Inn, Nibley Hill, Blakeney",cock inn,"The Cock Inn, Nibley Hill, Blakeney, GL15 4DB",12302
239,"The Kings Arms, Cheltenham",kings arms,"The Kings Arms, The Square, Stow On The Wold, GL54 1AF",12305
240,"Adam & Eve, Cheltenham Central, Cheltenham",adam & eve,"Adam & Eve, 8  Townsend Street, Cheltenham, GL51 9HD",12309
241,"Bell Inn, Cheltenham",bell inn,"Bell Inn, Park Street, Stow On The Wold, GL54 1AJ",12319
242,"The Bell Inn, Cheltenham Central, Cheltenham",bell inn,"The Bell Inn, Bath Road, Cheltenham, GL53 7JT",12320
243,"The Bell Inn, Cheltenham",bell inn,"The Bell Inn, Shurdington Road, Shurdington, GL51 4XQ",12322
244,"Coach & Horses, Cheltenham",coach & horses,"Coach & Horses, Stow Road, Bourton-on-the-Water, GL54 2HN",12333
245,"Duke of Wellington, Cheltenham",duke of wellington,"Duke of Wellington, Sherbourne Street, Bourton-on-the-Water, GL54 2BY",12342
246,"Hare & Hounds, Cheltenham",hare & hounds,"Hare & Hounds, Fosse Cross, Chedworth, GL54 4NN",12360
247,"Kings Arms, Cheltenham Central, Cheltenham",kings arms,"Kings Arms, 140  Gloucester Road, Cheltenham, GL51 8NS",12378
248,"The Kings Head, Cheltenham",kings head,"The Kings Head, 19 Cheltenham Road, Bishops Cleeve, GL52 8LU",12379
249,"London Inn, Cheltenham",london inn,"London Inn, 195 London Road, Charlton Kings, GL52 6HU",12384
250,"The Plough Inn, Cheltenham",plough inn,"The Plough Inn, B4077, Ford, GL54 5RU",12407
251,"Queens Hotel, Cheltenham Central, Cheltenham",queens hotel,"Queens Hotel, Promenade, Cheltenham, GL50 1NN",12415
252,"Royal Oak, Cheltenham",royal oak,"Royal Oak, Church Road, Bishops Cleeve, GL52 8LR",12424
253,"The Royal Oak, Cheltenham",royal oak,"The Royal Oak, Gretton, Gretton, GL54 5EP",12425
254,"The George Hotel, Cheltenham Central, Cheltenham",george hotel,"The George Hotel, 49  St. Georges Road, Cheltenham, GL50 3DZ",12456
255,"The Lion Inn, Cheltenham",lion inn,"The Lion Inn, North Street, Winchcombe, GL54 5PS",12458
256,"The White Hart Inn, Cheltenham",white hart inn,"The White Hart Inn, High Street, Winchcombe, GL54 5LJ",12460
257,"White Hart, Cheltenham",white hart,"White Hart, The Square, Stow On The Wold, GL54 1AF",12461
258,"The Wheatsheaf Inn, Leckhampton, Cheltenham",wheatsheaf inn,"The Wheatsheaf Inn, 283  Old Bath Road, Cheltenham, GL53 9AJ",12469
259,"The Kings Arms, Chipping Campden",kings arms,"The Kings Arms, High Street, Mickleton, GL55 6RT",12482
260,"Red Lion Inn, Chipping Campden Town, Chipping Campden",red lion inn,"Red Lion Inn, Lower High Street, Chipping Campden, GL55 6AS",12485
261,"The Bear Inn, Cirencester Town, Cirencester",bear inn,"The Bear Inn, 12  Dyer Street, Cirencester, GL7 2PF",12506
262,"The Black Horse, Cirencester Town, Cirencester",black horse,"The Black Horse, 17  Castle Street, Cirencester, GL7 1QD",12507
263,"The Falcon Inn, Cirencester",falcon inn,"The Falcon Inn, London Road, Poulton, GL7 5HN",12513
264,"Kings Head Hotel, Cirencester Town, Cirencester",kings head hotel,"Kings Head Hotel, 24  Market Place, Cirencester, GL7 2NR",12522
265,"The Nelson Inn, Cirencester Town, Cirencester",nelson inn,"The Nelson Inn, 70 Gloucester Street, Cirencester, GL7 2DH",12526
266,"The Old George Inn, Cirencester",george inn,"The Old George Inn, Clarks Hay, South Cerney, GL7 5UA",12528
267,"Plough Inn, Cirencester",plough inn,"Plough Inn, 5  Gloucester Road, Cirencester, GL7 2LB",12529
268,"The Royal Oak, Cirencester",royal oak,"The Royal Oak, High Street, South Cerney, GL7 5UP",12534
269,"The New Inn, Cirencester",new inn,"The New Inn, Main Street, Coln St. Aldwyns, GL7 5AN",12540
270,"The Wheatsheaf Inn, Cirencester Town, Cirencester",wheatsheaf inn,"The Wheatsheaf Inn, Cricklade Street, Cirencester, GL7 1HY",12544
271,"The Crown Inn, Coalway, Coleford",crown inn,"The Crown Inn, Parkend Road, Coleford, GL16 7HX",12551
272,"The Globe Inn, Coleford",globe inn,"The Globe Inn, 40  Park Road, Berry Hill, GL16 7BB",12554
273,"Old White Hart Inn, Coleford Town, Coleford",white hart inn,"Old White Hart Inn, Market Place, Coleford, GL16 8AW",12558
274,"The Black Horse Inn, Dursley",black horse inn,"The Black Horse Inn, Barrs Lane, North Nibley, GL11 6DT",12569
275,"The Kings Head, Dursley Central, Dursley",kings head,"The Kings Head, Parsonage Street, Dursley, GL11 4BP",12571
276,"The New Inn, Woodmancote, Dursley",new inn,"The New Inn, Woodmancote, Dursley, GL11 4AJ",12574
277,"The New Inn, Dursley",new inn,"The New Inn, Waterley Bottom, North Nibley, GL11 6EF",12575
278,"The Old Crown Inn, Dursley",crown inn,"The Old Crown Inn, 17  The Green, Uley, GL11 5SN",12577
279,"Railway Inn, Lower Cam, Dursley",railway inn,"Railway Inn, Station Road, Dursley, GL11 5NS",12580
280,"Bull Hotel, Fairford Town, Fairford",bull hotel,"Bull Hotel, Market Place, Fairford, GL7 4AA",12586
281,"The Plough Inn, Fairford Town, Fairford",plough inn,"The Plough Inn, London Street, Fairford, GL7 4AQ",12591
282,"The Railway Inn, Fairford Town, Fairford",railway inn,"The Railway Inn, London Road, Fairford, GL7 4AR",12592
283,"The Victoria Inn, Fairford",victoria inn,"The Victoria Inn, Eastleach, Eastleach, GL7 3NQ",12593
284,"Prince of Wales, Bath",prince of wales,"Prince of Wales, Dunkerton Hill, Peasedown St. John, BA2 8PF",126
285,"The Bell Inn, Gloucester",bell inn,"The Bell Inn, The Green, Frampton On Severn, GL2 7EP",12602
286,"The Boat Inn, Gloucester",boat inn,"The Boat Inn, The Quay, Ashleworth, GL19 4HZ",12605
287,"Coach & Horses, Gloucester",coach & horses,"Coach & Horses, 4 St Catherine Street, Gloucester, GL1 2BX",12613
288,"Cross Keys Inn, Gloucester Central, Gloucester",cross keys inn,"Cross Keys Inn, Cross Keys Lane, Gloucester, GL1 2HQ",12623
289,"The King William IV, Luton",king william iv,"The King William IV, Mangrove Green, Cockernhoe, LU2 8QE",1263
290,"The Fountain Inn, Gloucester Central, Gloucester",fountain inn,"The Fountain Inn, 53  Westgate Street, Gloucester, GL1 2NW",12633
291,"Hare & Hounds, Churchdown, Gloucester",hare & hounds,"Hare & Hounds, Cheltenham Road East, Gloucester, GL3 1AL",12646
292,"The Kings Head, Upton St. Leonards, Gloucester",kings head,"The Kings Head, Gloucester Road, Gloucester, GL4 8AA",12655
293,"The Nelson Inn, Gloucester",nelson inn,"The Nelson Inn, Southgate Street, Gloucester, GL1 2EX",12661
294,"The New Inn, Gloucester Central, Gloucester",new inn,"The New Inn, 16  Northgate Street, Gloucester, GL1 1SF",12663
295,"Plough Inn, Tredworth, Gloucester",plough inn,"Plough Inn, 9  Upton Street, Gloucester, GL1 4JT",12675
296,"Queens Head, Longford, Gloucester",queens head,"Queens Head, 84 Tewkesbury Road, Gloucester, GL2 9EJ",12680
297,"Queens Head, Gloucester",queens head,"Queens Head, 68  Kingsholm Road, Gloucester, GL1 3BQ",12681
298,"The Red Lion, Gloucester",red lion,"The Red Lion, Wainlode Hill, Norton, GL2 9LW",12682
299,"The Rose & Crown, Gloucester",rose & crown,"The Rose & Crown, Playley Green, Redmarley, GL19 3NB",12690
300,"Swan Inn, Gloucester",swan inn,"Swan Inn, Ledbury Road, Staunton, GL19 3QA",12695
301,"The Crown Inn, Lechlade Town, Lechlade",crown inn,"The Crown Inn, High Street, Lechlade, GL7 3AE",12721
302,"The Yew Tree Inn, Longhope Village, Longhope",yew tree inn,"The Yew Tree Inn, Monmouth Road, Longhope, GL17 0QD",12732
303,"Cross Keys Inn, Lydney Central, Lydney",cross keys inn,"Cross Keys Inn, Church Road, Lydney, GL15 5EA",12742
304,"The George Inn, Lydney",george inn,"The George Inn, High Street, Aylburton, GL15 6DE",12745
305,"Rising Sun Inn, Lydney",rising sun inn,"Rising Sun Inn, Moseley Green, Parkend, GL15 4HN",12750
306,"The Swan Hotel, Lydney Central, Lydney",swan hotel,"The Swan Hotel, Newerne Street, Lydney, GL15 5RF",12753
307,"The Bell Inn, Moreton-In-Marsh Town, Moreton-In-Marsh",bell inn,"The Bell Inn, High Street, Moreton-In-Marsh, GL56 0AF",12760
308,"The Crown Inn, Moreton-In-Marsh",crown inn,"The Crown Inn, High Street, Blockley, GL56 9EX",12763
309,"The Railway Inn, Newnham On Severn, Newnham",railway inn,"The Railway Inn, Station Road, Newnham, GL14 1DA",12777
310,"The Globe Inn, Stonehouse Town, Stonehouse",globe inn,"The Globe Inn, High Street, Stonehouse, GL10 2NG",12784
311,"The Kings Head, Stonehouse",kings head,"The Kings Head, High Street, Kings Stanley, GL10 3JD",12786
312,"Rose & Crown, Stonehouse",rose & crown,"Rose & Crown, The Cross, Nympsfield, GL10 3TU",12787
313,"The White Hart Inn, Stonehouse",white hart inn,"The White Hart Inn, The Street, Leonard Stanley, GL10 3NR",12790
314,"The Woolpack Inn, Stonehouse Town, Stonehouse",woolpack inn,"The Woolpack Inn, 4  High Street, Stonehouse, GL10 2NA",12791
315,"The Bear Inn, Stroud",bear inn,"The Bear Inn, Pound Cottage George Street, Bisley, GL6 7BD",12792
316,"The Bell Inn, Stroud",bell inn,"The Bell Inn, Bell Lane, Selsley, GL5 5JY",12794
317,"Coach & Horses Inn, Ebley, Stroud",coach & horses inn,"Coach & Horses Inn, 260  Westward Road, Stroud, GL5 4TL",12799
318,"Crown & Sceptre, Bowbridge, Stroud",crown & sceptre,"Crown & Sceptre, Horns Road, Stroud, GL5 1EG",12801
319,"The Duke of York, Stroud Town, Stroud",duke of york,"The Duke of York, 22  Nelson Street, Stroud, GL5 2HN",12804
320,"The Falcon Inn, Stroud",falcon inn,"The Falcon Inn, New Street, Painswick, GL6 6UN",12805
321,"The George Inn, Stroud",george inn,"The George Inn, Newmarket, Nailsworth, GL6 0RF",12808
322,"The Golden Fleece, Stroud Town, Stroud",golden fleece,"The Golden Fleece, Nelson Street, Stroud, GL5 2HN",12809
323,"The Kings Head Inn, Stroud",kings head inn,"The Kings Head Inn, The Street, Kingscourt, GL5 5DR",12815
324,"The Old Crown Inn, Ebley, Stroud",crown inn,"The Old Crown Inn, Chapel Lane, Stroud, GL5 4TG",12819
325,"The Old Fleece Inn, Stroud",fleece inn,"The Old Fleece Inn, Rooksmoor, Woodchester, GL5 5NB",12820
326,"Prince of Wales, Cashes Green, Stroud",prince of wales,"Prince of Wales, Cashes Green Road, Stroud, GL5 4RD",12823
327,"The Royal Oak, Stroud",royal oak,"The Royal Oak, Church Road, North Woodchester, GL5 5PQ",12828
328,"The Royal Oak Inn, Stroud",royal oak inn,"The Royal Oak Inn, St. Marys Street, Painswick, GL6 6QG",12829
329,"The Ship Inn, Stroud",ship inn,"The Ship Inn, Brimscombe Hill, Brimscombe, GL5 2QN",12830
330,"The Bell Inn, Tetbury",bell inn,"The Bell Inn, 29  High Street, Avening, GL8 8NF",12841
331,"The Greyhound Inn, Tetbury Town, Tetbury",greyhound inn,"The Greyhound Inn, 3  Hampton Street, Tetbury, GL8 8JN",12845
332,"Royal Oak Inn, Tetbury",royal oak inn,"Royal Oak Inn, The Street, Leighterton, GL8 8UN",12850
333,"The Royal Oak, Tetbury Town, Tetbury",royal oak,"The Royal Oak, Cirencester Road, Tetbury, GL8 8EY",12851
334,"Red Lion Hotel, Luton Central, Luton",red lion hotel,"Red Lion Hotel, Castle Street, Luton, LU1 3AA",1286
335,"The Crown Inn, Tewkesbury",crown inn,"The Crown Inn, High Street, Kemerton, GL20 7HP",12860
336,"Fox & Hounds, Tewkesbury",fox & hounds,"Fox & Hounds, Church Street, Bredon, GL20 7LA",12863
337,"The Red Lion, Luton",red lion,"The Red Lion, Harlington Road, Upper Sundon, LU3 3PE",1287
338,"The Railway Inn, Tewkesbury",railway inn,"The Railway Inn, Station Road, Ripple, GL20 6EY",12872
339,"The Royal Oak Inn, Tewkesbury",royal oak inn,"The Royal Oak Inn, Main Road, Bredon, GL20 7LW",12874
340,"The Bell Hotel, Tewkesbury Town, Tewkesbury",bell hotel,"The Bell Hotel, 52 Church Street, Tewkesbury, GL20 5SA",12878
341,"The White Bear, Tewkesbury Town, Tewkesbury",white bear,"The White Bear, Bredon Road, Tewkesbury, GL20 5BU",12879
342,"The Village Inn, Tewkesbury",village inn,"The Village Inn, Twyning Green, Twyning, GL20 6DF",12881
343,"The Plough Inn, Wotton-Under-Edge",plough inn,"The Plough Inn, 68  Wotton Road, Charfield, GL12 8SR",12890
344,"Royal Oak Inn, Wotton-Under-Edge Town, Wotton-Under-Edge",royal oak inn,"Royal Oak Inn, 5  Haw Street, Wotton-Under-Edge, GL12 7AG",12892
345,"The Star Inn, Wotton-Under-Edge Town, Wotton-Under-Edge",star inn,"The Star Inn, Market Street, Wotton-Under-Edge, GL12 7AE",12893
346,"Swan Inn, Wotton-Under-Edge",swan inn,"Swan Inn, Duck Street, Tytherington, GL12 8QB",12894
347,"The Fleece Inn, Wotton-Under-Edge",fleece inn,"The Fleece Inn, Chapel Lane, Hillesley, GL12 7RD",12897
348,"The Swan Hotel, Wotton-Under-Edge Town, Wotton-Under-Edge",swan hotel,"The Swan Hotel, Market Street, Wotton-Under-Edge, GL12 7AE",12898
349,"The Angel Inn, Oldham",angel inn,"The Angel Inn, 230  Shaw Road, Royton, OL2 6DY",12905
350,"The Black Horse Inn, Oldham",black horse inn,"The Black Horse Inn, 203A  Rochdale Road, Shaw, OL2 7JD",12911
351,"The Black Horse, Watersheddings, Oldham",black horse,"The Black Horse, 245  Ripponden Road, Oldham, OL1 4HR",12913
352,"Blue Bell, Oldham",blue bell,"Blue Bell, 13  Market Street, Shaw, OL2 8NR",12914
353,"The Bridge Inn, Moorhey, Oldham",bridge inn,"The Bridge Inn, 31  Moorhey Street, Oldham, OL4 1JE",12923
354,"The Britannia Inn, Hollins, Oldham",britannia inn,"The Britannia Inn, 470  Hollins Road, Oldham, OL8 4LB",12926
355,"The Church Inn, Oldham",church inn,"The Church Inn, Running Hill Gate, Uppermill, OL3 6LW",12939
356,"Coach & Horses, Oldham",coach & horses,"Coach & Horses, 459  Huddersfield Road, Oldham, OL4 2HT",12944
357,"Commercial Inn, Oldham",commercial inn,"Commercial Inn, Smallbrook Road, Shaw, OL2 7UH",12950
358,"The Dog Inn, Oldham",dog inn,"The Dog Inn, 1  Block Lane, Chadderton, OL9 8QT",12960
359,"Duke Of York, Oldham",duke of york,"Duke Of York, 109 Heyside, Royton, OL2 6LS",12962
360,"Greyhound Inn, Oldham",greyhound inn,"Greyhound Inn, 1 Elly Clough Holden Fold Lane, Royton, OL2 5ES",12984
361,"The Gate Inn, Oldham",gate inn,"The Gate Inn, Huddersfield Road, Diggle, OL3 5PQ",12989
362,"Hope & Anchor, Oldham",hope & anchor,"Hope & Anchor, 29  Sandy Lane, Royton, OL2 5QP",13000
363,"King William IV, Oldham",king william iv,"King William IV, Chew Valley Road, Greenfield, OL3 7DD",13014
364,"The Navigation Inn, Oldham",navigation inn,"The Navigation Inn, Wool Road, Dobcross, OL3 5NS",13024
365,"Old Bell Inn, Oldham",bell inn,"Old Bell Inn, Huddersfield Road, Delph, OL3 5EG",13030
366,"Park Inn, Oldham",park inn,"Park Inn, Buckstones Road, Shaw, OL2 8DW",13039
367,"The Royal George, Oldham",royal george,"The Royal George, Manchester Road, Greenfield, OL3 7HX",13064
368,"Royal Oak Inn, Oldham",royal oak inn,"Royal Oak Inn, Broad Lane, Delph, OL3 5TX",13067
369,"The Royal Oak, Werneth, Oldham",royal oak,"The Royal Oak, 172  Manchester Road, Oldham, OL9 7BN",13069
370,"The Royal Oak, Oldham Central, Oldham",royal oak,"The Royal Oak, 178  Union Street, Oldham, OL1 1EN",13070
371,"The Welcome Inn, Hollinwood, Oldham",welcome inn,"The Welcome Inn, 743  Hollins Road, Oldham, OL8 3SY",13071
372,"Swan Inn, Oldham",swan inn,"Swan Inn, The Square, Dobcross, OL3 5AA",13084
373,"The Swan Inn, Oldham",swan inn,"The Swan Inn, 21  King Street, Delph, OL3 5DL",13085
374,"White Hart Inn, Hollins, Oldham",white hart inn,"White Hart Inn, 489  Hollins Road, Oldham, OL8 3TP",13109
375,"The White Hart, Oldham",white hart,"The White Hart, 233  Oldham Road, Royton, OL2 6BB",13110
376,"White Lion Inn, Oldham",white lion inn,"White Lion Inn, 1  Delph Lane, Delph, OL3 5HX",13111
377,"Black Lion Hotel, Salford Central, Salford",black lion hotel,"Black Lion Hotel, 65  Chapel Street, Salford, M3 5BZ",13119
378,"The Church Inn, Pendleton, Salford",church inn,"The Church Inn, Ford Lane, Salford, M6 6PE",13125
379,"Coach & Horses, Salford",coach & horses,"Coach & Horses, Eccles New Road, Weaste, M5 5ED",13127
380,"The Kings Arms, Salford Central, Salford",kings arms,"The Kings Arms, 11  Bloom Street, Salford, M3 6AN",13145
381,"Waggon & Horses, Irlams O&#039; Th&#039; Height, Salford",waggon & horses,"Waggon & Horses, Bolton Road, Salford, M6 7NJ",13167
382,"The Cock Inn, Sandy",cock inn,"The Cock Inn, 25  Church Street, Gamlingay, SG19 3JH",1317
383,"Welcome Inn, Ordsall, Salford",welcome inn,"Welcome Inn, 2  Robert Hall Street, Salford, M5 3LT",13170
384,"The Duke Of York, Weybourne, Aldershot",duke of york,"The Duke Of York, Weybourne Road, Aldershot, GU11 3NE",13182
385,"The Crown & Cushion, Sandy",crown & cushion,"The Crown & Cushion, West Street, Great Gransden, SG19 3AT",1319
386,"The Red Lion, Aldershot East, Aldershot",red lion,"The Red Lion, Ash Road, Aldershot, GU12 4EZ",13201
387,"Bell Hotel, New Alresford, Alresford",bell hotel,"Bell Hotel, 12  West Street, Alresford, SO24 9AT",13217
388,"The George & Dragon, Sandy",george & dragon,"The George & Dragon, 2  King Street, Potton, SG19 2QT",1322
389,"Fox Inn, Alresford",fox inn,"Fox Inn, Fox Lane, Bramdean, SO24 0LP",13220
390,"The Horse & Groom, New Alresford, Alresford",horse & groom,"The Horse & Groom, Broad Street, Alresford, SO24 9AN",13223
391,"The Swan Hotel, New Alresford, Alresford",swan hotel,"The Swan Hotel, 11  West Street, Alresford, SO24 9AD",13225
392,"The Woolpack Inn, Alresford",woolpack inn,"The Woolpack Inn, Totford, Northington, SO24 9TJ",13226
393,"Crown Hotel, Alton Town, Alton",crown hotel,"Crown Hotel, High Street, Alton, GU34 1BN",13231
394,"Kings Head, Alton Town, Alton",kings head,"Kings Head, Market Street, Alton, GU34 1HA",13241
395,"The Queens Head, Alton",queens head,"The Queens Head, London Road, Holybourne, GU34 4EG",13242
396,"The White Hart, Alton",white hart,"The White Hart, London Road, Holybourne, GU34 4EL",13253
397,"White Horse, Alton Town, Alton",white horse,"White Horse, High Street, Alton, GU34 1EN",13254
398,"The Crown Inn, Andover",crown inn,"The Crown Inn, High Street, Ludgershall, SP11 9PZ",13265
399,"George & Dragon, Andover",george & dragon,"George & Dragon, The Square, Hurstbourne Tarrant, SP11 0AA",13269
400,"Queens Head, Andover",queens head,"Queens Head, High Street, Ludgershall, SP11 9PZ",13278
401,"The Queens Head, Sandy Central, Sandy",queens head,"The Queens Head, 4  Cambridge Road, Sandy, SG19 1JE",1328
402,"Station Hotel, Andover Central, Andover",station hotel,"Station Hotel, 63  Bridge Street, Andover, SP10 1BY",13285
403,"The White Hart, Andover Central, Andover",white hart,"The White Hart, Bridge Street, Andover, SP10 1BH",13287
404,"The Crown Inn, Basingstoke",crown inn,"The Crown Inn, The Street, Old Basing, RG24 7BW",13297
405,"The Golden Lion, Viables, Basingstoke",golden lion,"The Golden Lion, Jays Close, Basingstoke, RG22 4BS",13304
406,"The New Inn, Basingstoke Central, Basingstoke",new inn,"The New Inn, Sarum Hill, Basingstoke, RG21 8SS",13317
407,"The Queens Arms, Basingstoke Central, Basingstoke",queens arms,"The Queens Arms, Bunnian Place, Basingstoke, RG21 7JE",13327
